,GEO_LON,GEO_LAT,SERIOUSLY_INJURED,FATALITIES,INCIDENT_ID
11327,-104.94254790000001,39.71623201,0.0,0.0,2
11328,-104.9921881,39.72683395,0.0,0.0,2
11329,-104.9921818,39.75029773,0.0,0.0,2
11330,-104.9921703,39.7268476,0.0,0.0,2
11331,-104.99203689999999,39.73348236,0.0,0.0,2
11332,-104.9908446,39.717483200000004,0.0,0.0,2
11333,-104.9908426,39.75400353,0.0,0.0,2
11334,-104.9423382,39.72428571,0.0,0.0,2
11335,-104.9908029,39.74183637,0.0,0.0,2
11336,-104.9909711,39.73924557,0.0,0.0,2
11337,-104.99239850000001,39.69284534,0.0,0.0,2
11338,-104.99095619999999,39.73198426,0.0,0.0,2
11339,-104.9909507,39.73518797,0.0,0.0,2
11340,-104.94235159999998,39.73825378,0.0,0.0,2
11341,-104.99075320000001,39.72468369,0.0,0.0,2
11342,-104.9906058,39.73518648,0.0,0.0,2
11343,-104.99054040000001,39.67663167,0.0,0.0,2
11344,-104.9423577,39.70886271,0.0,0.0,2
11345,-104.9906232,39.74111359,0.0,0.0,2
11346,-104.9907396,39.69472969,0.0,0.0,2
11347,-104.9907274,39.75419794,0.0,0.0,2
11348,-104.99068390000002,39.73618335,0.0,0.0,2
11349,-104.9424511,39.71141903,0.0,0.0,2
11350,-104.94375090000001,39.7241167,0.0,0.0,2
11351,-104.99098640000001,39.75721335,0.0,0.0,2
11352,-104.94254209999998,39.76706896,0.0,0.0,2
11353,-104.9424564,39.71701947,1.0,0.0,2
11354,-104.9439838,39.73510718,0.0,0.0,2
11355,-104.99180359999998,39.74851168,0.0,0.0,2
11356,-104.99853390000001,39.71147384,0.0,0.0,2
11357,-104.99848600000001,39.7156959,0.0,0.0,2
11358,-104.942225,39.68441502,0.0,0.0,2
11359,-104.99868400000001,39.71832398,0.0,0.0,2
11360,-104.99494309999999,39.74170597,0.0,0.0,2
11361,-104.94228840000001,39.66749031,0.0,0.0,2
11362,-104.99190149999998,39.69474021,0.0,0.0,2
11363,-104.94204760000001,39.7509849,1.0,0.0,2
11364,-104.9918297,39.74343581,0.0,0.0,2
11365,-104.99182830000001,39.78288769,0.0,0.0,2
11366,-104.9920116,39.74090271,0.0,0.0,2
11367,-104.99200230000001,39.73679301,0.0,0.0,2
11368,-104.99195800000001,39.66926934,0.0,0.0,2
11369,-104.9420851,39.79097779,0.0,0.0,2
11370,-104.9916478,39.74987815,0.0,0.0,2
11371,-104.99241709999998,39.70846072,0.0,0.0,2
11372,-104.99161380000001,39.68932795,0.0,0.0,2
11373,-104.99153329999999,39.75390769,0.0,0.0,2
11374,-104.99153100000001,39.686535600000006,0.0,0.0,2
11375,-104.94219640000001,39.71797635,0.0,0.0,2
11376,-104.9917845,39.73837609,0.0,0.0,2
11377,-104.99174359999999,39.73568006,0.0,0.0,2
11378,-104.94255179999999,39.71306395,0.0,0.0,2
11379,-104.942528,39.79300586,0.0,0.0,2
11380,-104.9916906,39.75623908,0.0,0.0,2
11381,-104.94246909999998,39.71228114,0.0,0.0,2
11382,-104.99229129999999,39.75973363,0.0,0.0,2
11383,-104.94250509999999,39.68226126,0.0,0.0,2
11384,-104.99226740000002,39.74142542,0.0,0.0,2
11385,-104.992423,39.69535741,0.0,0.0,2
11386,-104.99134199999999,39.70918633,0.0,0.0,2
11387,-104.99129099999999,39.70935357,0.0,0.0,2
11388,-104.99149140000002,39.73711749,0.0,0.0,2
11389,-104.9441896,39.69656964,0.0,0.0,2
11390,-104.9938578,39.74426538,0.0,0.0,2
11391,-104.9939975,39.71750778,0.0,0.0,2
11392,-104.99390679999999,39.76211523,0.0,0.0,2
11393,-104.9939048,39.71705441,0.0,0.0,2
11394,-104.94410900000001,39.70360275,0.0,0.0,2
11395,-104.94411809999998,39.74104585,0.0,0.0,2
11396,-104.9938688,39.72746437,0.0,0.0,2
11397,-104.99475600000001,39.77359946,0.0,0.0,2
11398,-104.9947539,39.70922848,0.0,0.0,2
11399,-104.94414350000001,39.75443189,0.0,0.0,2
11400,-104.9947258,39.75360299,0.0,0.0,2
11401,-104.9947154,39.73678822,0.0,0.0,2
11402,-104.9947737,39.73758185,0.0,0.0,2
11403,-104.994928,39.74479158,0.0,0.0,2
11404,-104.9441899,39.69294033,0.0,0.0,2
11405,-104.99148909999998,39.71831506,0.0,0.0,2
11406,-104.994853,39.77297396,0.0,0.0,2
11407,-104.99484299999999,39.74424216,0.0,0.0,2
11408,-104.99483740000001,39.77661407,0.0,0.0,2
11409,-104.9948369,39.77422297,0.0,0.0,2
11410,-104.9948197,39.76820809,0.0,0.0,2
11411,-104.94419450000001,39.68204415,1.0,0.0,2
11412,-104.99479029999999,39.78907169,0.0,0.0,2
11413,-104.94409740000002,39.74050767,0.0,0.0,2
11414,-104.9440608,39.77966856,0.0,0.0,2
11415,-104.99446299999998,39.76045949,0.0,0.0,2
11416,-104.9403213,39.669166600000004,0.0,0.0,2
11417,-104.99441740000002,39.74013891,0.0,0.0,2
11418,-104.9944118,39.73549115,0.0,0.0,2
11419,-104.9943217,39.72726866,0.0,0.0,2
11420,-104.99371940000002,39.7383158,0.0,0.0,2
11421,-104.9937693,39.74815229,0.0,0.0,2
11422,-104.9938283,39.746876,0.0,0.0,2
11423,-104.99378610000001,39.78573468,0.0,0.0,2
11424,-104.99147040000001,39.74295658,0.0,0.0,2
11425,-104.9914582,39.77455433,0.0,0.0,2
11426,-104.9437672,39.71623229,0.0,0.0,2
11427,-104.99140690000002,39.68109933,0.0,0.0,2
11428,-104.9913975,39.74075456,0.0,0.0,2
11429,-104.9913885,39.74542422,0.0,0.0,2
11430,-104.9924284,39.74375135,0.0,0.0,2
11431,-104.9910772,39.75450693,0.0,0.0,2
11432,-104.9910767,39.716350399999996,0.0,0.0,2
11433,-104.9910738,39.74566444,0.0,0.0,2
11434,-104.9910606,39.71563106,0.0,0.0,2
11435,-104.9437824,39.72686763,0.0,0.0,2
11436,-104.9437828,39.76135372,0.0,0.0,2
11437,-104.99112360000001,39.75399102,0.0,0.0,2
11438,-104.94379140000001,39.77281517,0.0,0.0,2
11439,-104.99120759999998,39.74094865,0.0,0.0,2
11440,-104.9403385,39.67503623,0.0,0.0,2
11441,-104.94379369999999,39.76446414,0.0,0.0,2
11442,-104.9924462,39.74325454,1.0,0.0,2
11443,-104.943726,39.67659519,0.0,0.0,2
11444,-104.9940601,39.73052069,0.0,0.0,2
11445,-104.99404820000001,39.70209591,0.0,0.0,2
11446,-104.94367040000002,39.71544118,0.0,0.0,2
11447,-104.9942905,39.71927701,0.0,0.0,2
11448,-104.99424029999999,39.77653739,0.0,0.0,2
11449,-104.9942398,39.74455528,0.0,0.0,2
11450,-104.99400370000001,39.74277259,0.0,0.0,2
11451,-104.99400120000001,39.72093392,0.0,0.0,2
11452,-104.99380570000001,39.72585811,0.0,0.0,2
11453,-104.9427577,39.76411609,0.0,0.0,2
11454,-104.9427617,39.76987838,0.0,0.0,2
11455,-104.99892140000001,39.72541057,0.0,0.0,2
11456,-104.9952107,39.73861595,0.0,0.0,2
11457,-104.99743909999998,39.67128326,0.0,0.0,2
11458,-104.9974164,39.72109955,0.0,0.0,2
11459,-104.99737739999999,39.67890678,0.0,0.0,2
11460,-105.03911640000001,39.70217958,1.0,1.0,2
11461,-104.99537859999998,39.71824396,0.0,0.0,2
11462,-104.9952903,39.70235381,0.0,0.0,2
11463,-104.9956443,39.67287611,0.0,0.0,2
11464,-104.99552279999999,39.72884137,0.0,0.0,2
11465,-104.99528909999998,39.74402171,0.0,0.0,2
11466,-104.99510759999998,39.72625903,0.0,0.0,2
11467,-104.9950578,39.74996969,0.0,0.0,2
11468,-104.9950102,39.69040228,0.0,0.0,2
11469,-104.9951227,39.72812039,0.0,0.0,2
11470,-104.9951432,39.72971549,0.0,0.0,2
11471,-104.9952081,39.73897282,0.0,0.0,2
11472,-104.99572020000001,39.73699293,0.0,0.0,2
11473,-104.9951642,39.75446688,0.0,0.0,2
11474,-104.99627920000002,39.737879299999996,0.0,0.0,2
11475,-104.93156450000001,39.66348015,0.0,1.0,2
11476,-104.99627779999999,39.72172884,0.0,0.0,2
11477,-104.8122736,39.79041751,0.0,1.0,2
11478,-104.99635740000001,39.71659275,0.0,0.0,2
11479,-104.9473254,39.66706661,1.0,1.0,2
11480,-104.9963717,39.72252537,0.0,0.0,2
11481,-104.996199,39.76488677,0.0,0.0,2
11482,-104.9961876,39.74815443,0.0,0.0,2
11483,-105.02272140000001,39.78111727,0.0,1.0,2
11484,-104.93156429999999,39.67492275,1.0,1.0,2
11485,-104.99580800000001,39.75346213,0.0,0.0,2
11486,-104.9957615,39.74410609,0.0,0.0,2
11487,-104.9974638,39.724910200000004,0.0,0.0,2
11488,-104.9975002,39.68309942,0.0,0.0,2
11489,-104.9972014,39.73522034,0.0,0.0,2
11490,-104.99721399999999,39.74339305,0.0,0.0,2
11491,-104.99680390000002,39.73314321,0.0,0.0,2
11492,-104.9967919,39.73679437,0.0,0.0,2
11493,-104.9968497,39.69305664,0.0,0.0,2
11494,-104.9967919,39.76107342,0.0,0.0,2
11495,-104.99696440000001,39.72563282,0.0,0.0,2
11496,-105.04116859999999,39.71118667,0.0,1.0,2
11497,-104.99708329999999,39.75120001,0.0,0.0,2
11498,-104.99707659999999,39.75758818,0.0,0.0,2
11499,-104.99696509999998,39.72405429,0.0,0.0,2
11500,-104.99702859999998,39.75337127,0.0,0.0,2
11501,-104.99706950000001,39.74568198,0.0,0.0,2
11502,-104.9967871,39.76026904,0.0,0.0,2
11503,-104.9183601,39.68936178,2.0,1.0,2
11504,-104.99651000000001,39.7403977,0.0,0.0,2
11505,-104.9735067,39.78203853,0.0,1.0,2
11506,-104.99663500000001,39.75766041,0.0,0.0,2
11507,-104.99716090000001,39.67937531,0.0,0.0,2
11508,-104.9971764,39.676215500000005,0.0,0.0,2
11509,-104.9658665,39.76114854,0.0,1.0,2
11510,-104.97703600000001,39.75680355,1.0,1.0,2
11511,-104.99782749999999,39.727242499999996,0.0,0.0,2
11512,-104.9367362,39.68563798,0.0,1.0,2
11513,-104.9977179,39.73509351,0.0,0.0,2
11514,-105.01051770000001,39.68222092,0.0,1.0,2
11515,-104.9973285,39.73237129,0.0,0.0,2
11516,-104.99732659999998,39.72272437,0.0,0.0,2
11517,-104.99731640000002,39.75242538,0.0,0.0,2
11518,-104.9973121,39.75797901,0.0,0.0,2
11519,-104.9972896,39.74971021,0.0,0.0,2
11520,-104.89815540000001,39.74737273,0.0,1.0,2
11521,-104.9956645,39.67649454,0.0,0.0,2
11522,-104.99896809999998,39.72086184,0.0,0.0,2
11523,-104.9429114,39.72731922,0.0,0.0,2
11524,-104.99904340000002,39.73520074,0.0,0.0,2
11525,-104.9425754,39.70382885,0.0,0.0,2
11526,-104.99946709999999,39.74509922,0.0,0.0,2
11527,-104.99946340000001,39.7386396,0.0,0.0,2
11528,-104.9429179,39.7256007,0.0,0.0,2
11529,-104.9997521,39.72608121,0.0,0.0,2
11530,-104.94040109999999,39.76701487,0.0,0.0,2
11531,-104.94260919999999,39.732234600000005,0.0,0.0,2
11532,-104.99969820000001,39.74759839,0.0,0.0,2
11533,-104.9996715,39.75083768,0.0,0.0,2
11534,-104.99496950000001,39.76815383,0.0,0.0,2
11535,-104.9990384,39.73043493,0.0,0.0,2
11536,-104.9990291,39.72724762,0.0,0.0,2
11537,-104.9429145,39.78378099,0.0,0.0,2
11538,-104.9428017,39.73754214,0.0,0.0,2
11539,-105.02163229999998,39.78742411,0.0,1.0,2
11540,-104.94280390000002,39.73593067,0.0,0.0,2
11541,-104.99839990000001,39.74563275,0.0,0.0,2
11542,-104.9979594,39.73761470000001,0.0,0.0,2
11543,-104.9428483,39.77106748,0.0,0.0,2
11544,-104.99791259999999,39.75160984,0.0,0.0,2
11545,-104.99790829999999,39.734328399999995,0.0,0.0,2
11546,-104.9981705,39.71457447,0.0,0.0,2
11547,-104.99810320000002,39.75230795,0.0,0.0,2
11548,-104.9428713,39.75608676,0.0,0.0,2
11549,-104.9988277,39.75793606,0.0,0.0,2
11550,-104.99871470000001,39.75134972,0.0,0.0,2
11551,-104.99887539999999,39.74827572,0.0,0.0,2
11552,-104.99888840000001,39.74546188,0.0,0.0,2
11553,-104.99898770000001,39.69919605,0.0,0.0,2
11554,-104.94270890000001,39.69641438,0.0,0.0,2
11555,-104.94290330000001,39.71088035,0.0,0.0,2
11556,-105.0001248,39.75160828,0.0,0.0,2
11557,-104.94290559999999,39.73207952,0.0,0.0,2
11558,-104.99599909999999,39.73528931,0.0,0.0,2
11559,-104.99936640000001,39.75621159,0.0,0.0,2
11560,-104.99932959999998,39.74342403,0.0,0.0,2
11561,-104.9993241,39.76860892,0.0,0.0,2
11562,-104.99941319999999,39.73519957,0.0,0.0,2
11563,-104.99941100000001,39.76939168,0.0,0.0,2
11564,-104.999401,39.73043372,0.0,0.0,2
11565,-104.99922520000001,39.71472447,0.0,0.0,2
11566,-104.9991114,39.74510595,0.0,0.0,2
11567,-104.9991048,39.69176225,0.0,0.0,2
11568,-104.9990727,39.75300389,0.0,0.0,2
11569,-104.9990689,39.69579221,0.0,0.0,2
11570,-104.99906750000001,39.73581304,0.0,0.0,2
11571,-104.99906399999999,39.69647303,0.0,0.0,2
11572,-104.9990558,39.72600687,0.0,0.0,2
11573,-104.9990534,39.73679853,0.0,0.0,2
11574,-104.99921950000001,39.73395239,0.0,0.0,2
11575,-104.99919540000002,39.70395729,0.0,0.0,2
11576,-104.99918970000002,39.70575544,0.0,0.0,2
11577,-104.9991722,39.76944832,0.0,0.0,2
11578,-104.9991606,39.69489214,0.0,0.0,2
11579,-105.0245703,39.78917372,0.0,1.0,2
11580,-104.99945530000001,39.72731807,0.0,0.0,2
11581,-104.9999301,39.75147843,0.0,0.0,2
11582,-104.99990729999999,39.73921251,0.0,0.0,2
11583,-104.99983390000001,39.76945113,0.0,0.0,2
11584,-105.0000186,39.7530381,0.0,0.0,2
11585,-104.94270470000001,39.77302691,0.0,0.0,2
11586,-105.0001479,39.76582326,0.0,0.0,2
11587,-104.994419,39.74337833,0.0,0.0,2
11588,-104.9945973,39.72405787,0.0,0.0,2
11589,-105.00273159999999,39.73607565,0.0,0.0,2
11590,-104.940602,39.73113245,0.0,0.0,2
11591,-104.9410748,39.66822854,0.0,0.0,2
11592,-105.01337360000001,39.68232063,0.0,0.0,2
11593,-105.01352630000001,39.77050778,0.0,0.0,2
11594,-105.01350520000001,39.75817059,0.0,0.0,2
11595,-105.013471,39.71030943,0.0,0.0,2
11596,-105.01345320000001,39.78924636,0.0,0.0,2
11597,-105.0134307,39.76532438,0.0,0.0,2
11598,-105.01314550000001,39.76080179,0.0,0.0,2
11599,-105.0128919,39.76095996,0.0,0.0,2
11600,-105.0128905,39.68231314,0.0,0.0,2
11601,-105.01288429999998,39.72569158,0.0,0.0,2
11602,-105.0127949,39.76928587,0.0,0.0,2
11603,-105.0127811,39.76564288,0.0,0.0,2
11604,-104.9410521,39.779950799999995,0.0,0.0,2
11605,-105.013093,39.72841027,0.0,0.0,2
11606,-105.01327890000002,39.68009103,0.0,0.0,2
11607,-105.01308829999999,39.70500942,0.0,0.0,2
11608,-105.0130842,39.69842892,0.0,0.0,2
11609,-105.0130618,39.75902527,0.0,0.0,2
11610,-105.0130562,39.75778714,0.0,0.0,2
11611,-105.0129897,39.764287599999996,0.0,0.0,2
11612,-105.0129512,39.77649,0.0,0.0,2
11613,-105.01292659999999,39.74264379,0.0,0.0,2
11614,-105.01088870000001,39.78959261,0.0,0.0,2
11615,-105.01088840000001,39.78760233,0.0,0.0,2
11616,-105.01088419999999,39.77188042,0.0,0.0,2
11617,-105.0108838,39.71381267,0.0,0.0,2
11618,-105.01086799999999,39.69721179,0.0,0.0,2
11619,-105.0108619,39.77304431,0.0,0.0,2
11620,-105.01091240000001,39.71072434,0.0,0.0,2
11621,-105.0131703,39.72751288,0.0,0.0,2
11622,-105.0132918,39.76227384,0.0,0.0,2
11623,-104.9945725,39.74132278,0.0,0.0,2
11624,-105.0123233,39.77774746,0.0,0.0,2
11625,-105.00756090000002,39.68180227,0.0,0.0,2
11626,-105.0075551,39.74442233,0.0,0.0,2
11627,-105.0075541,39.7617778,0.0,0.0,2
11628,-105.00755290000001,39.75384403,0.0,0.0,2
11629,-105.0075473,39.78402237,0.0,0.0,2
11630,-105.0075341,39.67854346,0.0,0.0,2
11631,-105.00746029999999,39.71386976,0.0,0.0,2
11632,-104.94037140000002,39.74131634,0.0,0.0,2
11633,-105.0078501,39.70643714,0.0,0.0,2
11634,-105.00781629999999,39.68947375,0.0,0.0,2
11635,-105.0077922,39.7552204,0.0,0.0,2
11636,-105.0077813,39.69648788,0.0,0.0,2
11637,-105.0077375,39.69310273,0.0,0.0,2
11638,-105.01019540000001,39.71669236,0.0,0.0,2
11639,-105.01269180000001,39.76262001,0.0,0.0,2
11640,-105.01334009999998,39.69842998,0.0,0.0,2
11641,-105.01219640000002,39.71111676,0.0,0.0,2
11642,-105.01199309999998,39.76436583,0.0,0.0,2
11643,-105.01191909999999,39.78010667,0.0,0.0,2
11644,-105.01184009999999,39.69744369,0.0,0.0,2
11645,-105.01181470000002,39.75320842,0.0,0.0,2
11646,-105.01181329999999,39.74319372,0.0,0.0,2
11647,-105.0118102,39.76202338,0.0,0.0,2
11648,-105.0121865,39.7130494,0.0,0.0,2
11649,-105.01216000000001,39.70255128,0.0,0.0,2
11650,-105.01215729999998,39.70396235,0.0,0.0,2
11651,-105.0121553,39.72930683,0.0,0.0,2
11652,-105.0121415,39.76195063,0.0,0.0,2
11653,-104.94035840000001,39.67343029999999,0.0,0.0,2
11654,-105.01206,39.71284847,0.0,0.0,2
11655,-105.01093130000001,39.71259945,0.0,0.0,2
11656,-105.0109298,39.71282456,0.0,0.0,2
11657,-105.01091770000001,39.77065619,0.0,0.0,2
11658,-105.00170590000002,39.77835087,0.0,0.0,2
11659,-104.9406068,39.71448502,0.0,0.0,2
11660,-104.94096670000002,39.72953643,0.0,0.0,2
11661,-105.0111551,39.76159789,0.0,0.0,2
11662,-105.01124170000001,39.69304597,1.0,0.0,2
11663,-105.002059,39.76921075,0.0,0.0,2
11664,-105.00193600000001,39.72995033,0.0,0.0,2
11665,-105.0019118,39.69028621,0.0,0.0,2
11666,-104.9410288,39.71772922,0.0,0.0,2
11667,-105.002365,39.7692093,0.0,0.0,2
11668,-105.0023437,39.74915793,0.0,0.0,2
11669,-105.0023104,39.71475952,0.0,0.0,2
11670,-104.9410001,39.74943709,0.0,0.0,2
11671,-105.00188590000002,39.75252442,0.0,0.0,2
11672,-105.0015983,39.72093066,0.0,0.0,2
11673,-105.0017761,39.67487066,0.0,0.0,2
11674,-105.0109857,39.704794799999995,0.0,0.0,2
11675,-105.0017399,39.77657485,0.0,0.0,2
11676,-105.0029163,39.71452874,0.0,0.0,2
11677,-105.00288130000001,39.76964797,0.0,0.0,2
11678,-105.0028505,39.72732972,0.0,0.0,2
11679,-104.94119690000001,39.67474931,2.0,0.0,2
11680,-104.9412088,39.70717713,0.0,0.0,2
11681,-105.0032078,39.76322549,0.0,0.0,2
11682,-105.0030115,39.763318,0.0,0.0,2
11683,-105.0029716,39.76442966,0.0,0.0,2
11684,-105.0026341,39.74831911,0.0,0.0,2
11685,-105.0026206,39.75123726,0.0,0.0,2
11686,-105.00254220000001,39.74974626,0.0,0.0,2
11687,-105.0028006,39.76898328,0.0,0.0,2
11688,-105.00274840000002,39.72969846,0.0,0.0,2
11689,-105.01122209999998,39.77291403,0.0,0.0,2
11690,-105.0111443,39.78254396,0.0,0.0,2
11691,-105.0110341,39.68051548,0.0,0.0,2
11692,-105.011052,39.68406525,0.0,0.0,2
11693,-105.01070700000001,39.73661147,0.0,0.0,2
11694,-105.01036140000001,39.759629,0.0,0.0,2
11695,-105.0103487,39.76348601,0.0,0.0,2
11696,-105.0103051,39.73611291,0.0,0.0,2
11697,-105.01021899999999,39.75405556,0.0,0.0,2
11698,-104.94059850000001,39.78149696,0.0,0.0,2
11699,-105.0104216,39.69650164,0.0,0.0,2
11700,-105.0106155,39.70233897,0.0,0.0,2
11701,-105.01061100000001,39.70604236,0.0,0.0,2
11702,-105.0105274,39.76031051,0.0,0.0,2
11703,-104.9410658,39.74342527,0.0,0.0,2
11704,-105.0105112,39.76110931,0.0,0.0,2
11705,-104.94106770000002,39.71240078,0.0,0.0,2
11706,-105.0110261,39.67962322,0.0,0.0,2
11707,-105.01144280000001,39.69070231,0.0,0.0,2
11708,-105.011427,39.69297536,0.0,0.0,2
11709,-105.01138999999999,39.75953994,0.0,0.0,2
11710,-105.0117423,39.69311668,0.0,0.0,2
11711,-105.011698,39.72553567,0.0,0.0,2
11712,-105.01157279999998,39.77619055,0.0,0.0,2
11713,-105.0115716,39.77636349,0.0,0.0,2
11714,-105.0115713,39.70389952,0.0,0.0,2
11715,-105.01125159999998,39.70846912,0.0,0.0,2
11716,-105.01125159999998,39.75949818,0.0,0.0,2
11717,-105.0111186,39.7698966,0.0,0.0,2
11718,-105.0111121,39.76624266,0.0,0.0,2
11719,-105.01108909999998,39.7766717,0.0,0.0,2
11720,-105.0110787,39.77714658,0.0,0.0,2
11721,-105.0110652,39.76021117,0.0,0.0,2
11722,-105.0075689,39.74701116,0.0,0.0,2
11723,-104.94037240000002,39.7291575,0.0,0.0,2
11724,-104.94341159999999,39.71804799,0.0,0.0,2
11725,-105.00887730000001,39.76889624,0.0,0.0,2
11726,-104.993125,39.72560262,0.0,0.0,2
11727,-104.99307730000001,39.74695512,0.0,0.0,2
11728,-104.9420291,39.73766476,0.0,0.0,2
11729,-104.99306920000001,39.71462398,0.0,0.0,2
11730,-104.99306670000001,39.75383194,1.0,0.0,2
11731,-104.99309640000001,39.69659296,0.0,0.0,2
11732,-104.9432584,39.77363348,0.0,0.0,2
11733,-104.9432791,39.70383218,0.0,0.0,2
11734,-104.9932033,39.71181337,0.0,0.0,2
11735,-105.0090622,39.76027147,0.0,0.0,2
11736,-105.0089837,39.74049983,0.0,0.0,2
11737,-105.00895690000002,39.68743601,0.0,0.0,2
11738,-105.0089203,39.684039899999995,0.0,0.0,2
11739,-105.00891829999999,39.685851799999995,0.0,0.0,2
11740,-105.00892040000001,39.75664441,0.0,0.0,2
11741,-105.0093065,39.73959249,0.0,0.0,2
11742,-104.9434154,39.72428532,0.0,0.0,2
11743,-105.0093047,39.76017914,0.0,0.0,2
11744,-104.9434239,39.71291159,0.0,0.0,2
11745,-105.0092814,39.69795739,0.0,0.0,2
11746,-105.00922450000002,39.78383446,0.0,0.0,2
11747,-105.00918659999999,39.73995711,0.0,0.0,2
11748,-105.0091765,39.72310933,0.0,0.0,2
11749,-105.00880649999999,39.77291222,0.0,0.0,2
11750,-105.00861299999998,39.70255573,0.0,0.0,2
11751,-105.00860279999999,39.70757135,0.0,0.0,2
11752,-105.0084611,39.77548854,0.0,0.0,2
11753,-105.0084366,39.69476656,0.0,0.0,2
11754,-105.0086409,39.71024817,0.0,0.0,2
11755,-105.0087544,39.69708493,0.0,0.0,2
11756,-104.940394,39.72734571,0.0,0.0,2
11757,-104.9931409,39.74210177,0.0,0.0,2
11758,-104.9936837,39.68217434,0.0,0.0,2
11759,-104.9935428,39.73519092,0.0,0.0,2
11760,-104.99457199999999,39.75125239,0.0,0.0,2
11761,-104.9945618,39.73540394,0.0,0.0,2
11762,-104.9945248,39.76519804,0.0,0.0,2
11763,-104.9944831,39.75272895,0.0,0.0,2
11764,-104.99448090000001,39.77080363,0.0,0.0,2
11765,-104.9944723,39.69848216,0.0,0.0,2
11766,-104.9439864,39.73208463,0.0,0.0,2
11767,-104.99369340000001,39.74437174,0.0,0.0,2
11768,-104.99281450000001,39.71838942,0.0,0.0,2
11769,-104.99285640000001,39.73619822,0.0,0.0,2
11770,-104.99294840000002,39.74854956,0.0,0.0,2
11771,-104.99291940000002,39.766827299999996,0.0,0.0,2
11772,-104.99291799999999,39.75227474,0.0,0.0,2
11773,-104.9430441,39.74194945,0.0,0.0,2
11774,-104.9430442,39.76074627,0.0,0.0,2
11775,-104.99287029999999,39.75148116,0.0,0.0,2
11776,-104.94315470000001,39.71457946,0.0,0.0,2
11777,-104.9926223,39.71153359,0.0,0.0,2
11778,-104.99262250000001,39.74641784,0.0,0.0,2
11779,-104.9927451,39.72651241,0.0,0.0,2
11780,-104.99273970000002,39.72333061,0.0,0.0,2
11781,-104.99273899999999,39.72489816,0.0,0.0,2
11782,-104.99273659999999,39.72276781,0.0,0.0,2
11783,-104.99266750000001,39.74166873,0.0,0.0,2
11784,-104.99367360000001,39.75943761,0.0,0.0,2
11785,-104.99365949999999,39.77172524,0.0,0.0,2
11786,-104.9936034,39.74501923,0.0,0.0,2
11787,-104.9935837,39.70490235,0.0,0.0,2
11788,-104.9429737,39.76334295,0.0,0.0,2
11789,-105.0086956,39.75878476,0.0,0.0,2
11790,-104.9434746,39.77194892,0.0,0.0,2
11791,-105.0081115,39.76193935,0.0,0.0,2
11792,-105.00674769999999,39.76921676,0.0,0.0,2
11793,-105.00673370000001,39.77524798,0.0,0.0,2
11794,-105.0067294,39.75008233,0.0,0.0,2
11795,-105.00671650000001,39.69578611,0.0,0.0,2
11796,-105.00671129999999,39.77894570000001,0.0,0.0,2
11797,-105.0066924,39.78465568,0.0,0.0,2
11798,-105.00667479999998,39.76138155,0.0,0.0,2
11799,-105.0066654,39.78445242,0.0,0.0,2
11800,-105.00661869999999,39.78603622,0.0,0.0,2
11801,-105.0066135,39.78525106,0.0,0.0,2
11802,-105.0068675,39.68946703,0.0,0.0,2
11803,-105.0068503,39.69597335,0.0,0.0,2
11804,-105.00684809999998,39.78377237,0.0,0.0,2
11805,-105.0068432,39.72530129,0.0,0.0,2
11806,-105.0068189,39.74240422,0.0,0.0,2
11807,-105.0074338,39.70396463,0.0,0.0,2
11808,-105.00984270000001,39.67864095,0.0,0.0,2
11809,-105.00743659999999,39.7025563,0.0,0.0,2
11810,-105.00802900000001,39.76203509,0.0,0.0,2
11811,-105.0080277,39.76323201,0.0,0.0,2
11812,-105.00800859999998,39.78015079,0.0,0.0,2
11813,-105.007948,39.76951827,0.0,0.0,2
11814,-105.0079433,39.76866997,0.0,0.0,2
11815,-105.00793940000001,39.76263318,0.0,0.0,2
11816,-105.00793759999999,39.76745381,0.0,0.0,2
11817,-105.0079176,39.78195128,0.0,0.0,2
11818,-105.00803710000001,39.77051516,1.0,0.0,2
11819,-105.00804280000001,39.77172034,0.0,0.0,2
11820,-105.00830729999998,39.79081446,0.0,0.0,2
11821,-105.0082697,39.70235663,0.0,0.0,2
11822,-105.00822749999999,39.74082884,0.0,0.0,2
11823,-105.0072813,39.774281200000004,0.0,0.0,2
11824,-105.00722979999999,39.78008165,0.0,0.0,2
11825,-105.00723490000001,39.76316281,0.0,0.0,2
11826,-105.00729229999999,39.74082768,0.0,0.0,2
11827,-105.0098371,39.75780398,0.0,0.0,2
11828,-105.00983259999998,39.71112615,0.0,0.0,2
11829,-105.0099837,39.7765271,0.0,0.0,2
11830,-105.01016909999998,39.74438931,0.0,0.0,2
11831,-105.01014099999999,39.75758013,0.0,0.0,2
11832,-105.0099878,39.6822846,0.0,0.0,2
11833,-104.94348090000001,39.72544689,0.0,0.0,2
11834,-105.0100318,39.74368046,0.0,0.0,2
11835,-105.00980009999999,39.71475803,0.0,0.0,2
11836,-105.00978500000001,39.70623932,0.0,0.0,2
11837,-105.00952990000002,39.7686711,0.0,0.0,2
11838,-105.0095233,39.76503913,0.0,0.0,2
11839,-105.0094956,39.69679977,0.0,0.0,2
11840,-105.0094183,39.73682847,0.0,0.0,2
11841,-105.0093686,39.69819111,0.0,0.0,2
11842,-105.00957050000001,39.78015182,0.0,0.0,2
